ID,Eye,Image_path,Label_path
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_1.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_1.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_2.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_2.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_3.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_3.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_4.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_4.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_5.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_5.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_6.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_6.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_7.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_7.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_8.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_8.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_9.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_9.png
1,1,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/x/1_l_26_1_10.jpg,/data1/wangjingtao/workplace/python/pycharm_remote/rp-project/data_synthesis/crop_cutmix_cut/results_private/forge/1/1_l_26_1/y/1_l_26_1_10.png
