ID,Eye,Image_path,Label_path
31,2,2_1/x/2_1_3417_right_1.jpg,2_1/y/2_1_3417_right_1.png
31,2,2_1/x/2_1_3417_left_2.jpg,2_1/y/2_1_3417_left_2.png
31,2,2_1/x/2_1_515_left_3.jpg,2_1/y/2_1_515_left_3.png
31,2,2_1/x/2_1_2833_right_4.jpg,2_1/y/2_1_2833_right_4.png
31,2,2_1/x/2_1_2360_left_5.jpg,2_1/y/2_1_2360_left_5.png
31,2,2_1/x/2_1_1006_left_6.jpg,2_1/y/2_1_1006_left_6.png
31,2,2_1/x/2_1_3150_left_7.jpg,2_1/y/2_1_3150_left_7.png
31,2,2_1/x/2_1_2457_right_8.jpg,2_1/y/2_1_2457_right_8.png
31,2,2_1/x/2_1_2615_left_9.jpg,2_1/y/2_1_2615_left_9.png
31,2,2_1/x/2_1_859_left_10.jpg,2_1/y/2_1_859_left_10.png
31,2,2_1/x/2_1_2970_left_11.jpg,2_1/y/2_1_2970_left_11.png
31,2,2_1/x/2_1_310_left_12.jpg,2_1/y/2_1_310_left_12.png
31,2,2_1/x/2_1_2375_right_13.jpg,2_1/y/2_1_2375_right_13.png
31,2,2_1/x/2_1_2884_left_14.jpg,2_1/y/2_1_2884_left_14.png
31,2,2_1/x/2_1_4245_left_15.jpg,2_1/y/2_1_4245_left_15.png
31,2,2_1/x/2_1_2547_left_16.jpg,2_1/y/2_1_2547_left_16.png
31,2,2_1/x/2_1_4414_left_17.jpg,2_1/y/2_1_4414_left_17.png
31,2,2_1/x/2_1_1513_left_18.jpg,2_1/y/2_1_1513_left_18.png
31,2,2_1/x/2_1_2829_left_19.jpg,2_1/y/2_1_2829_left_19.png
31,2,2_1/x/2_1_3430_right_20.jpg,2_1/y/2_1_3430_right_20.png
