ID,Eye,Image_path,Label_path
1,1,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/1_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/1_1.png
2,2,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/2_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/2_1.png
3,3,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/3_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/3_1.png
4,3,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/3_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/3_2.png
18,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_1.png
19,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_2.png
20,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_3.png
21,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_4.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_4.png
22,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_5.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_5.png
23,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_6.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_6.png
42,22,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/22_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/22_1.png
43,23,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/23_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/23_1.png
44,23,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/23_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/23_2.png
52,27,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/27_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/27_1.png
62,36,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/36_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/36_1.png
63,36,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/36_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/36_2.png
64,36,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/36_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/36_3.png
78,42,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/42_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/42_1.png
79,42,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/42_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/42_2.png
80,42,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/42_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/42_3.png
99,50,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/50_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/50_1.png
100,50,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/50_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/50_2.png
