ID,Eye,Image_path,Label_path
39,20,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/20_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/20_1.png
45,24,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/24_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/24_1.png
46,24,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/24_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/24_2.png
49,26,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/26_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/26_1.png
50,26,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/26_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/26_2.png
51,26,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/26_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/26_3.png
57,32,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/32_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/32_1.png
90,46,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/46_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/46_1.png
91,47,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/47_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/47_1.png
92,47,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/47_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/47_2.png
93,47,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/47_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/47_3.png
129,64,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/64_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/64_1.png
136,70,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/70_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/70_1.png
137,70,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/70_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/70_2.png
139,72,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/72_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/72_1.png
