ID,Eye,Image_path,Label_path
1,1,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/1_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/1_1.png
2,2,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/2_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/2_1.png
3,3,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/3_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/3_1.png
4,3,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/3_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/3_2.png
5,4,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/4_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/4_1.png
6,4,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/4_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/4_2.png
7,4,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/4_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/4_3.png
8,4,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/4_4.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/4_4.png
18,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_1.png
19,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_2.png
20,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_3.png
21,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_4.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_4.png
22,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_5.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_5.png
23,8,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/8_6.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/8_6.png
31,15,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/15_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/15_1.png
32,16,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/16_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/16_1.png
33,16,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/16_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/16_2.png
38,19,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/19_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/19_1.png
39,20,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/20_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/20_1.png
42,22,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/22_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/22_1.png
43,23,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/23_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/23_1.png
44,23,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/23_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/23_2.png
