ID,Eye,Image_path,Label_path
13,7,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/7_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/7_1.png
14,7,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/7_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/7_2.png
15,7,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/7_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/7_3.png
16,7,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/7_4.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/7_4.png
17,7,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/7_5.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/7_5.png
24,9,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/9_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/9_1.png
29,13,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/13_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/13_1.png
47,25,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/25_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/25_1.png
48,25,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/25_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/25_2.png
59,34,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/34_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/34_1.png
65,37,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/37_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/37_1.png
66,37,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/37_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/37_2.png
67,37,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/37_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/37_3.png
74,40,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/40_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/40_1.png
75,40,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/40_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/40_2.png
76,40,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/40_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/40_3.png
94,48,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/48_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/48_1.png
95,48,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/48_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/48_2.png
96,48,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/48_3.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/48_3.png
97,49,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/49_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/49_1.png
98,49,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/49_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/49_2.png
124,61,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/61_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/61_1.png
125,61,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/61_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/61_2.png
134,68,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/68_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/68_1.png
142,73,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/73_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/73_1.png
154,81,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/81_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/81_1.png
166,89,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/89_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/89_1.png
167,89,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/89_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/89_2.png
168,90,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/90_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/90_1.png
170,92,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/92_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/92_1.png
102,51,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/51_1.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/51_1.png
103,51,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/x/51_2.jpg,/data1/wangjingtao/workplace/python/data/meta-oct/seg/CNV/y/51_2.png
