ID,Eye,Image_path,Label_path
31,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_1.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_1.png
32,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_2.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_2.png
33,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_3.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_3.png
34,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_4.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_4.png
35,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_5.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_5.png
36,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_6.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_6.png
37,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_7.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_7.png
38,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_8.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_8.png
39,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_9.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_9.png
40,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_10.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_10.png
41,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_11.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_11.png
42,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_12.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_12.png
43,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_13.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_13.png
44,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_14.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_14.png
45,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_15.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_15.png
46,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_16.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_16.png
47,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_17.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_17.png
48,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_18.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_18.png
49,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_19.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_19.png
50,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_20.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_20.png
51,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_21.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_21.png
52,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_22.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_22.png
53,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_23.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_23.png
54,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_24.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_24.png
55,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_25.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_25.png
56,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_26.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_26.png
57,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_27.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_27.png
58,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_28.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_28.png
59,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_29.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_29.png
60,2,/data1/wangjingtao/workplace/python/data/rp_data/rips/x/2_30.jpg,/data1/wangjingtao/workplace/python/data/rp_data/rips/y/2_30.png
