ID,Eye,Image_path,Label_path
121,60,121_60_1/x/faker_1_60_1_1.jpg,121_60_1/y/faker_1_60_1_1.png
121,60,121_60_1/x/faker_2_60_1_2.jpg,121_60_1/y/faker_2_60_1_2.png
121,60,121_60_1/x/faker_3_60_1_3.jpg,121_60_1/y/faker_3_60_1_3.png
121,60,121_60_1/x/faker_0_60_1_4.jpg,121_60_1/y/faker_0_60_1_4.png
121,60,121_60_1/x/faker_1_60_1_5.jpg,121_60_1/y/faker_1_60_1_5.png
121,60,121_60_1/x/faker_2_60_1_6.jpg,121_60_1/y/faker_2_60_1_6.png
121,60,121_60_1/x/faker_3_60_1_7.jpg,121_60_1/y/faker_3_60_1_7.png
121,60,121_60_1/x/faker_4_60_1_8.jpg,121_60_1/y/faker_4_60_1_8.png
121,60,121_60_1/x/faker_0_60_1_9.jpg,121_60_1/y/faker_0_60_1_9.png
121,60,121_60_1/x/faker_1_60_1_10.jpg,121_60_1/y/faker_1_60_1_10.png
