ID,Eye,Image_path,Label_path
3,2,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/2_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/2_r.png
4,2,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/2_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/2_l.png
7,4,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/4_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/4_r.png
8,4,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/4_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/4_l.png
9,5,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/5_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/5_l.png
10,5,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/5_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/5_r.png
11,6,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/6_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/6_r.png
12,6,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/6_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/6_l.png
15,8,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/8_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/8_r.png
16,8,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/8_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/8_l.png
17,9,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/9_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/9_r.png
18,9,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/9_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/9_l.png
19,10,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/10_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/10_l.png
20,10,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/10_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/10_r.png
21,11,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/11_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/11_l.png
22,11,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/11_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/11_r.png
25,13,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/13_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/13_r.png
26,13,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/13_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/13_l.png
27,14,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/14_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/14_r.png
28,14,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/14_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/14_l.png
31,16,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/16_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/16_r.png
32,16,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/16_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/16_l.png
33,17,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/17_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/17_l.png
34,17,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/17_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/17_r.png
35,18,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/18_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/18_r.png
36,18,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/18_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/18_l.png
39,20,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/20_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/20_l.png
40,20,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/20_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/20_r.png
41,21,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/21_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/21_l.png
42,21,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/21_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/21_r.png
43,22,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/22_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/22_r.png
44,22,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/22_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/22_l.png
47,24,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/24_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/24_l.png
48,24,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/24_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/24_r.png
49,25,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/25_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/25_l.png
50,25,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/25_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/25_r.png
