ID,Eye,Image_path,Label_path
1,1,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/1_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/1_r.png
2,1,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/1_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/1_l.png
3,2,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/2_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/2_r.png
4,2,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/2_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/2_l.png
5,3,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/3_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/3_r.png
6,3,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/3_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/3_l.png
7,4,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/4_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/4_r.png
8,4,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/4_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/4_l.png
11,6,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/6_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/6_r.png
12,6,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/6_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/6_l.png
13,7,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/7_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/7_r.png
14,7,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/7_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/7_l.png
15,8,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/8_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/8_r.png
16,8,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/8_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/8_l.png
19,10,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/10_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/10_l.png
20,10,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/10_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/10_r.png
23,12,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/12_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/12_r.png
24,12,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/12_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/12_l.png
27,14,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/14_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/14_r.png
28,14,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/14_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/14_l.png
