ID,Eye,Image_path,Label_path
1,1,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/1_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/1_r.png
2,1,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/1_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/1_l.png
5,3,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/3_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/3_r.png
6,3,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/3_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/3_l.png
13,7,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/7_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/7_r.png
14,7,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/7_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/7_l.png
23,12,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/12_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/12_r.png
24,12,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/12_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/12_l.png
29,15,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/15_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/15_r.png
30,15,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/15_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/15_l.png
37,19,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/19_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/19_l.png
38,19,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/19_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/19_r.png
45,23,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/23_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/23_r.png
46,23,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/23_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/23_l.png
53,27,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/27_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/27_r.png
54,27,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/27_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/27_l.png
61,31,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/31_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/31_r.png
62,31,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/31_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/31_l.png
71,36,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/36_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/36_l.png
72,36,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/36_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/36_r.png
