ID,Eye,Image_path,Label_path
9,5,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/5_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/5_l.png
10,5,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/5_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/5_r.png
17,9,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/9_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/9_r.png
18,9,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/9_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/9_l.png
21,11,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/11_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/11_l.png
22,11,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/11_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/11_r.png
25,13,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/13_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/13_r.png
26,13,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/13_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/13_l.png
33,17,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/17_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/17_l.png
34,17,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/17_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/17_r.png
41,21,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/21_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/21_l.png
42,21,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/21_r.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/21_r.png
57,29,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/x/29_l.png,/data1/wangjingtao/workplace/python/data/rp_data/heshi/rp/y/29_l.png
